,Mol_Title,ID,Smiles,Active_NotActive,Morgan
760,ZINC02728565,DUD_ace_D_715,CNC(=O)CC1C(=O)N(Cc2ccccc2)C(=S)N1NC(C)=O,0,0.12643678160919541
761,ZINC02730129,DUD_ace_D_716,CCn1nccc1C(C)NC(=O)C1C2CCC(O2)C1C(=O)[O-],0,0.17073170731707318
762,ZINC02731603,DUD_ace_D_717,CCn1cc(CNC(=O)CCn2cc(Cl)c([N+](=O)[O-])n2)cn1,0,0.12941176470588237
763,ZINC02738764,DUD_ace_D_718,O=C([O-])CCC(=O)NCCCCc1ccccc1,0,0.1780821917808219
764,ZINC02744830,DUD_ace_D_719,C=CCn1c(COc2ccccc2)nnc1SCC(N)=O,0,0.09195402298850575
765,ZINC02745377,DUD_ace_D_720,O=C([O-])CCCC(=O)NCCCc1ccccc1,0,0.1780821917808219
766,ZINC02748151,DUD_ace_D_721,O=C([O-])C1C2C=CC(O2)C1C(=O)NCCCc1ccccc1,0,0.13953488372093023
767,ZINC02755700,DUD_ace_D_722,O=C([O-])c1ccc(CNC(=O)C2CCCCC2C(=O)[O-])cc1,0,0.17073170731707318
768,ZINC02760168,DUD_ace_D_723,Cc1cc(OC(C)C(=O)NCc2ccc(C(=O)[O-])cc2)ccc1Cl,0,0.1348314606741573
769,ZINC02760169,DUD_ace_D_724,Cc1cc(OC(C)C(=O)NCc2ccc(C(=O)[O-])cc2)ccc1Cl,0,0.1348314606741573
770,ZINC02761481,DUD_ace_D_725,CC(Oc1ccccc1Cl)C(=O)NCc1ccc(C(=O)[O-])cc1,0,0.13793103448275862
771,ZINC02761482,DUD_ace_D_726,CC(Oc1ccccc1Cl)C(=O)NCc1ccc(C(=O)[O-])cc1,0,0.13793103448275862
772,ZINC02771003,DUD_ace_D_727,O=C([O-])C1C2CCC(O2)C1C(=O)NCCn1cc(Cl)cn1,0,0.189873417721519
773,ZINC02771524,DUD_ace_D_728,O=C([O-])C1C2C=CC(O2)C1C(=O)NCCC1=CCCCC1,0,0.20253164556962025
774,ZINC02774200,DUD_ace_D_729,O=C([O-])CCCC(=O)NCCc1cccc(Cl)c1,0,0.18055555555555555
775,ZINC02777568,DUD_ace_D_730,O=C(CCn1cc(Cl)c([N+](=O)[O-])n1)NCCCn1cccn1,0,0.12790697674418605
776,ZINC02783507,DUD_ace_D_731,O=C(COc1ccccc1P(=O)([O-])[O-])N1CCCCC1,0,0.16666666666666666
777,ZINC02785627,DUD_ace_D_732,CC(C)CN1C(=O)C(=Cc2cccs2)N=C1SCC(N)=O,0,0.10714285714285714
778,ZINC02786454,DUD_ace_D_733,CC1(C)SC2C(NC(=O)c3ccccc3F)C(=O)N2C1C(=O)[O-],0,0.12790697674418605
779,ZINC02830983,DUD_ace_D_734,O=C([O-])C1C2C=CC(C2)C1C(=O)NCCOCc1ccccc1,0,0.14772727272727273
780,ZINC02832691,DUD_ace_D_735,CSc1nc(C)cc(Oc2ccc(OCC(N)=O)nn2)n1,0,0.06818181818181818
781,ZINC02843257,DUD_ace_D_736,COc1ccc(CNC(=O)CSc2nnc(N)s2)cc1,0,0.08235294117647059
782,ZINC02846257,DUD_ace_D_737,Cc1cc(Cl)c(S(=O)(=O)N(C)c2ccccc2)cc1OCC(N)=O,0,0.07526881720430108
783,ZINC02856905,DUD_ace_D_738,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.16470588235294117
784,ZINC02856906,DUD_ace_D_739,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.16470588235294117
785,ZINC02856907,DUD_ace_D_740,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.16470588235294117
786,ZINC02858270,DUD_ace_D_741,COc1ccc(NC(=O)NCc2ccc(C(=O)[O-])cc2)cc1OC,0,0.13333333333333333
787,ZINC02858576,DUD_ace_D_742,C=CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.1590909090909091
788,ZINC02858577,DUD_ace_D_743,C=CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.1590909090909091
789,ZINC02858578,DUD_ace_D_744,C=CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.1590909090909091
790,ZINC02858579,DUD_ace_D_745,C=CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1,0,0.1590909090909091
791,ZINC02860036,DUD_ace_D_746,O=C([O-])C1C2C=CC(O2)C1C(=O)NCCc1ccccc1,0,0.14457831325301204
792,ZINC02860873,DUD_ace_D_747,CCCCOc1ccc(-c2nnc(SCC(N)=O)[nH]2)cc1,0,0.07954545454545454
793,ZINC02861552,DUD_ace_D_748,C=CCn1c(Cc2ccc(OCC)cc2)nnc1SCC(N)=O,0,0.08695652173913043
794,ZINC02862280,DUD_ace_D_749,CCCOc1ccc(-c2nnc(SCC(N)=O)[nH]2)cc1,0,0.08235294117647059
795,ZINC02876991,DUD_ace_D_750,Cc1cc2c(nc(SCC(N)=O)n(Cc3ccco3)c2=O)s1,0,0.10227272727272728
796,ZINC02879043,DUD_ace_D_751,COc1ccc(S(=O)(=O)N(CC(N)=O)c2ccc(Cl)cc2)cc1OC,0,0.07291666666666667
797,ZINC02879536,DUD_ace_D_752,C=CCn1c(Cc2ccc(OC)cc2)nnc1SCC(N)=O,0,0.0898876404494382
798,ZINC02882921,DUD_ace_D_753,COc1ccc(S(=O)(=O)N(CC(N)=O)Cc2ccccc2)cc1C,0,0.08602150537634409
799,ZINC02886171,DUD_ace_D_754,CN(C)c1nc(NCc2ccccc2)nc(SCC(N)=O)n1,0,0.07777777777777778
800,ZINC02887414,DUD_ace_D_755,COc1ccc(S(=O)(=O)N(CC(N)=O)Cc2ccccc2)cc1Cl,0,0.08602150537634409
801,ZINC02888420,DUD_ace_D_756,N#CC(=Cc1ccc(OCC(=O)N2CCOCC2)cc1)C(N)=S,0,0.13636363636363635
802,ZINC02898620,DUD_ace_D_757,CC(C)CNC(=O)CC(=O)NN=Cc1ccc(C(=O)[O-])cc1,0,0.15853658536585366
803,ZINC02899055,DUD_ace_D_758,CN(C(=O)OCc1ccccc1)C(CC(N)=O)C(=O)[O-],0,0.15584415584415584
804,ZINC02902767,DUD_ace_D_759,COCCNC(=O)CC(=O)NN=Cc1ccc(C(=O)[O-])cc1,0,0.1566265060240964
805,ZINC02924492,DUD_ace_D_760,O=C([O-])c1ccccc1SCC(=O)NCCOc1ccccc1,0,0.14772727272727273
806,ZINC02944526,DUD_ace_D_761,O=C(CC(Cc1ccccc1)C(=O)[O-])NCCc1ccc2c(c1)OCO2,0,0.13402061855670103
807,ZINC02944528,DUD_ace_D_762,O=C(CC(Cc1ccccc1)C(=O)[O-])NCCc1ccc2c(c1)OCO2,0,0.13402061855670103
808,ZINC02956395,DUD_ace_D_763,CCNC(=O)CC1SC(=NN=Cc2ccc(C)o2)N=C1O,0,0.08045977011494253
809,ZINC02959832,DUD_ace_D_764,CCCCCNC(=O)Cn1c(=O)c2cccnc2[nH]c1=S,0,0.10588235294117647
810,ZINC02962058,DUD_ace_D_765,CCCCn1c(SCC(N)=O)nc2c3ccccc3sc2c1=O,0,0.0989010989010989
811,ZINC02974437,DUD_ace_D_766,C=CCNC(=O)CCCn1c(=O)c2cc3c(cc2[nH]c1=S)OCO3,0,0.11956521739130435
812,ZINC02975286,DUD_ace_D_767,C=CCNC(=O)CCn1c(=O)c2cc3c(cc2[nH]c1=S)OCO3,0,0.12359550561797752
813,ZINC02987688,DUD_ace_D_768,C#CCN1C(=O)SC(=Cc2ccc(OCC(N)=O)cc2)C1=O,0,0.10344827586206896
814,ZINC02988906,DUD_ace_D_769,C=CCN1C(=O)C(=Cc2ccc(OCC(N)=O)cc2)C(=O)NC1=S,0,0.09782608695652174
815,ZINC02996891,DUD_ace_D_770,Cc1cc(=O)[nH]c(SCC(=O)NCCOc2ccccc2)n1,0,0.08888888888888889
816,ZINC02996891,DUD_ace_D_771,Cc1cc(O)nc(SCC(=O)NCCOc2ccccc2)n1,0,0.07692307692307693
817,ZINC02996891,DUD_ace_D_772,Cc1cc(O)nc(SCC(=O)NCCOc2ccccc2)n1,0,0.07692307692307693
818,ZINC03017661,DUD_ace_D_773,COc1ccc(C)cc1S(=O)(=O)N(CC(N)=O)Cc1ccccc1,0,0.08602150537634409
819,ZINC03019419,DUD_ace_D_774,CCOc1ccc(NS(=O)(=O)c2cc(C(=O)[O-])ccc2F)cc1,0,0.11363636363636363
820,ZINC03037008,DUD_ace_D_775,CCOCCCNC(=O)CC1Sc2ccccc2NC1=O,0,0.09195402298850575
821,ZINC03037010,DUD_ace_D_776,CCOCCCNC(=O)CC1Sc2ccccc2NC1=O,0,0.09195402298850575
822,ZINC03038125,DUD_ace_D_777,O=C([O-])CC1SC(NN=Cc2ccc(Br)cc2)NC1=O,0,0.10975609756097561
823,ZINC03038127,DUD_ace_D_778,CN(C)c1ccc(C=NNC2NC(=O)C(CC(=O)[O-])S2)cc1,0,0.10344827586206896
824,ZINC03043422,DUD_ace_D_779,COCCCNC(=O)Cn1c(=O)c2ccccc2[nH]c1=S,0,0.10588235294117647
825,ZINC03046411,DUD_ace_D_780,O=C([O-])CSCC(=O)NCc1csc2ccccc12,0,0.15584415584415584
826,ZINC03058817,DUD_ace_D_781,CC(Cc1ccccc1)NC(=O)Cc1ccc(S(=O)(=O)[O-])cc1,0,0.1
827,ZINC03072028,DUD_ace_D_782,CC(NC(=O)CN1C(=O)C(=Cc2ccccc2)SC1=S)C(=O)[O-],0,0.13953488372093023
828,ZINC03072032,DUD_ace_D_783,COc1ccc(C=C2SC(=S)N(CC(=O)NC(C)C(=O)[O-])C2=O)cc1,0,0.13186813186813187
829,ZINC03072050,DUD_ace_D_784,CC(NC(=O)CN1C(=O)SC(=Cc2ccccc2)C1=O)C(=O)[O-],0,0.13953488372093023
830,ZINC03072054,DUD_ace_D_785,Cc1ccc(C=C2SC(=O)N(CC(=O)NC(C)C(=O)[O-])C2=O)cc1,0,0.13636363636363635
831,ZINC03072058,DUD_ace_D_786,COc1ccc(C=C2SC(=O)N(CC(=O)NC(C)C(=O)[O-])C2=O)cc1,0,0.13186813186813187
832,ZINC03075266,DUD_ace_D_787,Cc1ccc(OCCNC(=O)C2CC=CCC2C(=O)[O-])cc1,0,0.1686746987951807
833,ZINC03086171,DUD_ace_D_788,CC1=C(C(=O)[O-])N2C(=O)C(NC(=O)COc3ccccc3)C2SC1,0,0.1590909090909091
834,ZINC03089011,DUD_ace_D_789,CC(C)NC(=O)CC(=O)NN=Cc1ccc(C(=O)[O-])cc1,0,0.15
835,ZINC03090040,DUD_ace_D_790,C=C(CC(=O)NCC)NNC(=O)c1ccc([N+](=O)[O-])c(Cl)c1,0,0.13253012048192772
836,ZINC03093383,DUD_ace_D_791,CCCCCCOc1ccc(C(CC(=O)[O-])C(N)=O)cc1,0,0.14814814814814814
837,ZINC03119521,DUD_ace_D_792,CC(CC(=O)[O-])CC(=O)NCc1ccc(Cl)cc1,0,0.16666666666666666
838,ZINC03122736,DUD_ace_D_793,CC(NC(=O)OCc1ccccc1)C(=O)N1CC(O)CC1C(=O)[O-],0,0.16091954022988506
839,ZINC03140884,DUD_ace_D_794,CC1(C)C(C(=O)NNC(=O)Nc2ccccc2)CCC1(C)C(=O)[O-],0,0.13636363636363635
840,ZINC03166802,DUD_ace_D_795,CC(C)CC(NC(=O)COc1ccc([N+](=O)[O-])cc1Cl)C(=O)[O-],0,0.14285714285714285
841,ZINC03167463,DUD_ace_D_796,CC(O)C(NC(=O)COc1cccc2ccccc21)C(=O)[O-],0,0.12941176470588237
842,ZINC03191837,DUD_ace_D_797,Cc1cc(=O)oc2cc(OCC(=O)N3CCCC3C(=O)[O-])ccc12,0,0.18604651162790697
843,ZINC03199366,DUD_ace_D_798,CCN(CC)c1ccc(NS(=O)(=O)c2cc(C(=O)[O-])ccc2F)cc1,0,0.11956521739130435
844,ZINC03209303,DUD_ace_D_799,COc1cc(S(=O)(=O)Nc2ccccc2F)cc(C(=O)[O-])c1OC,0,0.0989010989010989
845,ZINC03219636,DUD_ace_D_800,O=C([O-])c1cc(S(=O)(=O)NCCCN2CCCC2=O)ccc1Cl,0,0.18072289156626506
846,ZINC03220996,DUD_ace_D_801,Nc1nnc(SCC(=O)N2CCC(Cc3ccccc3)CC2)[nH]1,0,0.13333333333333333
847,ZINC03221916,DUD_ace_D_802,CCN(Cc1ccccc1)C(=O)CSc1nnc(N)[nH]1,0,0.08235294117647059
848,ZINC03223088,DUD_ace_D_803,O=C([O-])c1ccccc1SCC(=O)NC1CCCCCC1,0,0.1728395061728395
849,ZINC03223090,DUD_ace_D_804,O=C([O-])c1ccccc1SCC(=O)NC1CCCc2ccccc21,0,0.15555555555555556
850,ZINC03223091,DUD_ace_D_805,O=C([O-])c1ccccc1SCC(=O)NC1CCCc2ccccc21,0,0.15555555555555556
851,ZINC03224820,DUD_ace_D_806,COC(=O)c1ccc(CNC(=O)CSc2nncn2C)cc1,0,0.12790697674418605
852,ZINC03225118,DUD_ace_D_807,COc1ccc(CCNC(=O)CSc2nnc[nH]2)cc1,0,0.08139534883720931
853,ZINC03230673,DUD_ace_D_808,O=C([O-])CC1(CC(=O)N2CCN(c3ccccc3O)CC2)CCCC1,0,0.19101123595505617
854,ZINC03230995,DUD_ace_D_809,COc1ccc(CCNC(=O)CSCC(=O)[O-])cc1,0,0.15789473684210525
855,ZINC03233963,DUD_ace_D_810,O=C([O-])c1nn(CC(=O)NCc2ccc3c(c2)OCO3)c(=O)c2ccccc21,0,0.15
856,ZINC03234941,DUD_ace_D_811,CCCc1cc(=O)[nH]c(SCC(=O)NCc2ccco2)n1,0,0.09195402298850575
857,ZINC03234941,DUD_ace_D_812,CCCc1cc(O)nc(SCC(=O)NCc2ccco2)n1,0,0.07954545454545454
858,ZINC03234941,DUD_ace_D_813,CCCc1cc(O)nc(SCC(=O)NCc2ccco2)n1,0,0.07954545454545454
859,ZINC03241286,DUD_ace_D_814,O=C([O-])c1nn(CC(=O)NCCC2=CCCCC2)c(=O)c2ccccc21,0,0.1978021978021978
860,ZINC03244599,DUD_ace_D_815,CC(NC(=O)CSc1ccccc1C(=O)[O-])C1CC2CCC1C2,0,0.16279069767441862
861,ZINC03244600,DUD_ace_D_816,CCN(Cc1ccccc1)C(=O)CSc1ccccc1C(=O)[O-],0,0.14942528735632185
862,ZINC03245387,DUD_ace_D_817,O=C([O-])c1nn(CC(=O)NCC2CCCO2)c(=O)c2ccccc21,0,0.1839080459770115
863,ZINC03245388,DUD_ace_D_818,O=C([O-])c1nn(CC(=O)NCC2CCCO2)c(=O)c2ccccc21,0,0.1839080459770115
864,ZINC03245996,DUD_ace_D_819,CCN(C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O)C1CCCCC1,0,0.17391304347826086
865,ZINC03248313,DUD_ace_D_820,COc1ccccc1CNC(=O)CSc1nnc(N)s1,0,0.08235294117647059
866,ZINC03248736,DUD_ace_D_821,CC(C)(C)NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.16049382716049382
867,ZINC03248737,DUD_ace_D_822,CC1CCCCC1NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.16666666666666666
868,ZINC03248739,DUD_ace_D_823,CC1CCCCC1NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.16666666666666666
869,ZINC03248741,DUD_ace_D_824,CC1CCCCC1NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.16666666666666666
870,ZINC03248742,DUD_ace_D_825,CC1CCCCC1NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.16666666666666666
871,ZINC03249252,DUD_ace_D_826,CC(C)NC(=O)NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.14942528735632185
872,ZINC03249691,DUD_ace_D_827,O=C([O-])c1nn(CC(=O)NCc2ccco2)c(=O)c2ccccc21,0,0.15730337078651685
873,ZINC03251564,DUD_ace_D_828,CCC(C)C(NC(N)=O)C(=O)OCC(=O)c1ccc(Cl)cc1,0,0.11904761904761904
874,ZINC03251566,DUD_ace_D_829,CCC(C)C(NC(N)=O)C(=O)OCC(=O)c1ccc(Cl)cc1,0,0.11904761904761904
875,ZINC03255155,DUD_ace_D_830,O=C([O-])c1cccnc1SCC(=O)NCc1ccc(F)cc1,0,0.15476190476190477
876,ZINC03255158,DUD_ace_D_831,O=C([O-])c1cccnc1SCC(=O)NC1CCCc2ccccc21,0,0.15555555555555556
877,ZINC03255159,DUD_ace_D_832,O=C([O-])c1cccnc1SCC(=O)NC1CCCc2ccccc21,0,0.15555555555555556
878,ZINC03256514,DUD_ace_D_833,C=C(C)CN(CC)C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.16279069767441862
879,ZINC03270345,DUD_ace_D_834,CCN(Cc1ccccc1)C(=O)CSc1nnc(C)c(=O)n1N,0,0.1
880,ZINC03271578,DUD_ace_D_835,O=C([O-])c1nn(CC(=O)NC2CCCC2)c(=O)c2ccccc21,0,0.17647058823529413
881,ZINC03271874,DUD_ace_D_836,CC(C)N(C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O)C(C)C,0,0.1511627906976744
882,ZINC03272312,DUD_ace_D_837,Nc1cc(C(=O)OCC(=O)NCc2ccc3c(c2)OCO3)ccc1Cl,0,0.11578947368421053
883,ZINC03272703,DUD_ace_D_838,O=C([O-])c1nn(CC(=O)NC2CCCCC2)c(=O)c2ccccc21,0,0.17045454545454544
884,ZINC03278625,DUD_ace_D_839,O=C([O-])c1nn(CC(=O)NCc2ccc(F)cc2)c(=O)c2ccccc21,0,0.14893617021276595
885,ZINC03279595,DUD_ace_D_840,O=C([O-])C1CCN(C(=O)CSc2ncnc3ccccc32)CC1,0,0.18823529411764706
886,ZINC03286843,DUD_ace_D_841,CCOc1ccccc1Nc1nnc(SCC(N)=O)s1,0,0.08235294117647059
887,ZINC03287090,DUD_ace_D_842,O=C([O-])CC(SCC(=O)N1CCC(Cc2ccccc2)CC1)C(=O)[O-],0,0.19318181818181818
888,ZINC03287092,DUD_ace_D_843,O=C([O-])CC(SCC(=O)N1CCC(Cc2ccccc2)CC1)C(=O)[O-],0,0.19318181818181818
889,ZINC03287548,DUD_ace_D_844,O=C([O-])c1cccnc1SCC(=O)NC1CCCCCCC1,0,0.16666666666666666
890,ZINC03287592,DUD_ace_D_845,CC1CCCC(NC(=O)CSc2ncccc2C(=O)[O-])C1C,0,0.17073170731707318
891,ZINC03287755,DUD_ace_D_846,CC(NC(=O)CSc1ncccc1C(=O)[O-])C1CC2CCC1C2,0,0.16279069767441862
892,ZINC03291098,DUD_ace_D_847,Cc1nnc(SCC(=O)N2CCC(C(=O)[O-])CC2)n1Cc1ccccc1,0,0.18478260869565216
893,ZINC03292777,DUD_ace_D_848,CC(C)CCNC(=O)CSc1nc2ccccc2c(=O)[nH]1,0,0.09302325581395349
894,ZINC03292777,DUD_ace_D_849,CC(C)CCNC(=O)CSc1nc(O)c2ccccc2n1,0,0.08045977011494253
895,ZINC03295197,DUD_ace_D_850,CCN(CC)C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.1728395061728395
896,ZINC03303846,DUD_ace_D_851,Cc1ccc(CNC(=O)CSc2nnc(C)c(=O)n2N)cc1,0,0.10344827586206896
897,ZINC03304792,DUD_ace_D_852,Cc1ccc(S(=O)(=O)N(CC(N)=O)Cc2ccccc2Cl)cc1,0,0.08888888888888889
898,ZINC03306503,DUD_ace_D_853,CN(C(=O)c1cccs1)c1ccc(OCC(=O)NCC(=O)[O-])cc1,0,0.13333333333333333
899,ZINC03312897,DUD_ace_D_854,CCCNC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.17721518987341772
900,ZINC03318052,DUD_ace_D_855,O=C([O-])c1ccccc1SCC(=O)NCc1ccco1,0,0.16455696202531644
901,ZINC03320295,DUD_ace_D_856,O=C([O-])C1CCN(C(=O)CSc2nnc3ccccn32)CC1,0,0.1951219512195122
902,ZINC03320308,DUD_ace_D_857,O=C([O-])C1CCN(C(=O)CSc2nnc(-c3ccccc3)o2)CC1,0,0.18181818181818182
903,ZINC03325146,DUD_ace_D_858,CC(=O)NCc1ccc(S(=O)(=O)NC(C(=O)[O-])C(C)C)cc1,0,0.13414634146341464
904,ZINC03325148,DUD_ace_D_859,CC(=O)NCc1ccc(S(=O)(=O)NC(C(=O)[O-])C(C)C)cc1,0,0.13414634146341464
905,ZINC03326495,DUD_ace_D_860,O=C([O-])CCC(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,0,0.225
906,ZINC03330569,DUD_ace_D_861,COCCNC(=O)CSc1ccccc1C(=O)[O-],0,0.18055555555555555
907,ZINC03330980,DUD_ace_D_862,CC(=O)c1ccc(OCC(=O)N2CCC(C(=O)[O-])CC2)cc1,0,0.2
908,ZINC03334056,DUD_ace_D_863,CCN(Cc1ccccc1)C(=O)CSc1nc(N)cc(=O)[nH]1,0,0.0898876404494382
909,ZINC03334056,DUD_ace_D_864,CCN(Cc1ccccc1)C(=O)CSc1nc(N)cc(O)n1,0,0.07777777777777778
910,ZINC03338466,DUD_ace_D_865,CN(Cc1cccs1)C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.15384615384615385
911,ZINC03338830,DUD_ace_D_866,CCC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)OCC(N)=O,0,0.11904761904761904
912,ZINC03338832,DUD_ace_D_867,CCC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)OCC(N)=O,0,0.11904761904761904
913,ZINC03338833,DUD_ace_D_868,CCC(C)C(NC(=O)c1ccc(Cl)cc1)C(=O)OCC(N)=O,0,0.11904761904761904
914,ZINC03345586,DUD_ace_D_869,O=C([O-])C1CCN(C(=O)COc2ccc(Br)cc2)CC1,0,0.21333333333333335
915,ZINC03347863,DUD_ace_D_870,COc1ccc(CN(C)C(=O)Cn2nc(C(=O)[O-])c3ccccc3c2=O)cc1,0,0.1414141414141414
916,ZINC03351288,DUD_ace_D_871,CCc1ccc(Nc2nnc(SC(C)C(N)=O)s2)cc1,0,0.07058823529411765
917,ZINC03351290,DUD_ace_D_872,CCc1ccc(Nc2nnc(SC(C)C(N)=O)s2)cc1,0,0.07058823529411765
918,ZINC03354201,DUD_ace_D_873,CCN(C(=O)CSc1ncccc1C(=O)[O-])C1CCCCC1,0,0.18292682926829268
919,ZINC03358551,DUD_ace_D_874,C=CCn1c(SC(C)C(=O)NC(N)=O)nnc1-c1ccoc1C,0,0.11363636363636363
920,ZINC03362790,DUD_ace_D_875,O=C(COC(=O)c1ccc(CO)cc1)NCc1cccs1,0,0.11764705882352941
921,ZINC03370158,DUD_ace_D_876,CC(C)CN(CC(C)C)C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.15384615384615385
922,ZINC03371591,DUD_ace_D_877,CC(C)OCCCn1c(SCC(N)=O)nc2ccccc2c1=O,0,0.1
923,ZINC03378478,DUD_ace_D_878,Cc1ccccc1C(=O)NC(C(=O)NC(C[S-])C(=O)[O-])C(C)C,0,0.12941176470588237
924,ZINC03378481,DUD_ace_D_879,Cc1ccccc1C(=O)NC(C(=O)NC(C[S-])C(=O)[O-])C(C)C,0,0.12941176470588237
925,ZINC03378484,DUD_ace_D_880,Cc1ccccc1C(=O)NC(C(=O)NC(C[S-])C(=O)[O-])C(C)C,0,0.12941176470588237
926,ZINC03378486,DUD_ace_D_881,Cc1ccccc1C(=O)NC(C(=O)NC(C[S-])C(=O)[O-])C(C)C,0,0.12941176470588237
927,ZINC03396109,DUD_ace_D_882,C=CCn1c(SC(C)C(N)=O)nc2sc(CC)cc2c1=O,0,0.10843373493975904
928,ZINC03399649,DUD_ace_D_883,C=CCn1c(COc2ccc(F)cc2)nnc1SC(C)C(N)=O,0,0.08791208791208792
929,ZINC03399652,DUD_ace_D_884,C=CCn1c(COc2ccc(F)cc2)nnc1SC(C)C(N)=O,0,0.08791208791208792
930,ZINC03402766,DUD_ace_D_885,C=CCn1c(COc2cccc(C)c2)nnc1SCC(N)=O,0,0.0898876404494382
931,ZINC03403001,DUD_ace_D_886,COCC(C)n1c(SC(C)C(N)=O)nc2ccccc2c1=O,0,0.09195402298850575
932,ZINC03403004,DUD_ace_D_887,COCC(C)n1c(SC(C)C(N)=O)nc2ccccc2c1=O,0,0.09195402298850575
933,ZINC03406767,DUD_ace_D_888,C=CCn1c(SC(C)C(N)=O)nnc1-c1ccc(OC)cc1,0,0.07865168539325842
934,ZINC03407949,DUD_ace_D_889,CC(C)CC(NC(=O)C(NC(=O)c1ccco1)C(C)C)C(=O)[O-],0,0.12941176470588237
935,ZINC03407952,DUD_ace_D_890,CC(C)CC(NC(=O)C(NC(=O)c1ccco1)C(C)C)C(=O)[O-],0,0.12941176470588237
936,ZINC03407954,DUD_ace_D_891,CC(C)CC(NC(=O)C(NC(=O)c1ccco1)C(C)C)C(=O)[O-],0,0.12941176470588237
937,ZINC03407957,DUD_ace_D_892,CC(C)CC(NC(=O)C(NC(=O)c1ccco1)C(C)C)C(=O)[O-],0,0.12941176470588237
938,ZINC03407963,DUD_ace_D_893,O=C([O-])c1ccc(CNC(=O)CN2C(=O)COc3ccccc32)cc1,0,0.16483516483516483
939,ZINC03410108,DUD_ace_D_894,C=CCn1c(COc2ccc(OC)cc2)nnc1SCC(N)=O,0,0.08695652173913043
940,ZINC03410703,DUD_ace_D_895,CC(Sc1nnc(COc2ccccc2Cl)n1C1CC1)C(N)=O,0,0.1
941,ZINC03410708,DUD_ace_D_896,CC(Sc1nnc(COc2ccccc2Cl)n1C1CC1)C(N)=O,0,0.1
942,ZINC03421229,DUD_ace_D_897,COCCNC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.17073170731707318
943,ZINC03427127,DUD_ace_D_898,CSCCC(NC(=O)c1ccccc1C)C(=O)OCC(N)=O,0,0.11764705882352941
944,ZINC03427129,DUD_ace_D_899,CSCCC(NC(=O)c1ccccc1C)C(=O)OCC(N)=O,0,0.11764705882352941
945,ZINC03427356,DUD_ace_D_900,Cc1nn(Cc2ccccc2Cl)c(C)c1C=CC(=O)OCC(N)=O,0,0.12222222222222222
946,ZINC03428859,DUD_ace_D_901,COCCNC(=O)COC(=O)CNC(=O)c1cccc(F)c1,0,0.11627906976744186
947,ZINC03428870,DUD_ace_D_902,C=CCNC(=O)COC(=O)CNC(=O)c1cccc(F)c1,0,0.12048192771084337
948,ZINC03430179,DUD_ace_D_903,CC(NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O)c1ccc(F)cc1,0,0.13402061855670103
949,ZINC03430180,DUD_ace_D_904,CC(NC(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O)c1ccc(F)cc1,0,0.13402061855670103
950,ZINC03435430,DUD_ace_D_905,CCC1CCCCN1C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.20689655172413793
951,ZINC03435434,DUD_ace_D_906,CCC1CCCCN1C(=O)Cn1nc(C(=O)[O-])c2ccccc2c1=O,0,0.20689655172413793
952,ZINC03435504,DUD_ace_D_907,CNC(=O)NC(=O)COC(=O)CCC(=O)c1ccc(F)cc1,0,0.13095238095238096
953,ZINC03435530,DUD_ace_D_908,CCNC(=O)NC(=O)COC(=O)CCC(=O)c1ccc(F)cc1,0,0.12643678160919541
954,ZINC03439455,DUD_ace_D_909,CNC(=O)NC(=O)CSc1nnc(Nc2cccc(OC)c2)s1,0,0.0989010989010989
